"","y","X1","X2"
"48",-0.774022336847872,0,1.3656989736817
"49",2.13115398454618,0,-0.278756450796662
"50",4.04092674741712,0,-0.963526322146892
"51",1.02763986977758,1,-0.618407834670569
"52",3.68615011318334,1,-1.71398247389509
"53",3.82140520173163,1,0.778309203480515
"54",3.1449919092517,0,0.0481287508718256
"55",1.4114890325127,0,-1.64771362390443
"56",0.517447651925568,0,-0.858599685615706
"57",-2.92920224908403,0,1.28029570983128
"58",3.10747370795134,0,-1.3120784824674
"59",0.497300562264443,0,1.06428188771911
"60",2.82081149991453,1,-0.022734798113835
"61",0.334610903217847,1,-1.51639893803273
"62",3.0042405906512,1,0.160523885174314
"63",5.16883199553714,0,0.568027169835041
"64",6.97417525612793,0,0.548243035735631
"65",2.76157793892263,0,-1.27092859814424
"66",3.46579559915967,0,-1.13435372099051
"67",3.69166411257537,1,-0.371437680203331
"68",0.439475282160366,1,-0.474229834319281
"69",5.82839855804136,1,0.588971770917224
"70",2.65101884591303,1,-0.154372881006187
"71",1.2906912428806,1,-0.399462673651256
"72",7.90877186697843,1,-0.885228516898619
"73",5.83735634830617,0,0.245562885751047
"74",5.57653241067331,1,0.0444951742601754
"75",-1.28706652584568,1,-1.09978136752195
"76",0.90393348347486,0,0.105450879041984
"77",1.01275480224829,0,-0.745713326328103
"78",1.29600315462575,1,2.05570061615836
"79",4.92319992130903,1,0.287482762615879
"80",2.03622292009527,1,1.81977176956514
"81",2.79460808709998,1,-2.05321736685466
"82",2.94997615268402,1,-0.82985157955851
"83",1.13905835402737,0,-0.111969764463168
"84",-0.190733017820676,0,0.635369232517837
"85",3.60001319248099,1,-0.796990434024075
"86",2.91756214876016,1,-0.0824306796170918
"87",5.91178989219539,1,1.38254404091121
"88",3.62252798331864,1,-0.544069787656837
"89",-2.07144186106181,1,-0.33224075791578
"90",5.98275030066979,1,-0.529927033215135
"91",0.97213681586271,0,0.627006126154652
"92",2.71902349125184,1,1.28125240831444
"93",-0.573324426376483,0,-0.368337207693819
"94",5.11100488449535,1,-0.111418119762294
"95",1.66726612258916,0,-0.234561669812347
"96",0.821803280286919,0,-0.957478501565526
"97",11.7772320127227,1,-0.258631602681006
"98",-1.41241160854426,0,0.0169802251008312
"99",5.59842073139347,0,1.37071139132729
"100",6.32158582019541,0,0.605315194454372
"101",7.95696575301015,1,-0.249766569878334
"102",1.99284165839027,1,0.574472541952533
"103",0.603134166376278,1,-3.59710391194746
"104",1.98960355222574,0,0.752491667901955
"105",6.10715708147378,1,0.710582823461724
"106",4.34818485804405,0,0.678380741279781
"107",-0.90722729721568,0,2.42747327709601
"108",1.53461955848835,0,-1.92526051988493
"109",4.43321526517999,1,0.665844476461095
"110",2.19600602738179,0,0.927951181851752
"111",-1.364995380344,0,-0.154336724393143
"112",2.20376353570273,0,-0.709491829976212
"113",-0.488557054175905,0,2.04434769395417
"114",2.95072178280829,0,1.00199150824844
"115",-2.07134589168921,1,0.236733241615056
"116",5.17158963843247,0,-1.36600253357988
"117",1.21019322954719,0,0.671055357153235
"118",2.9419689996707,0,-0.397176994322414
"119",0.515896341463008,1,0.502649788995393
"120",-0.663018579341643,0,0.458973864547265
"121",2.67346329154091,0,2.46527177380791
"122",-0.0939230317913662,0,-0.563320742084334
"123",5.68411644370725,1,0.985853966541566
"124",1.63436632922311,1,-1.03479435747166
"125",-1.0782009319697,0,-0.506161507099244
"126",2.3118000299673,1,0.686855051565584
"127",-0.561652893478549,0,-0.621446426482922
"128",0.385062976680319,0,-0.886162258219315
"129",0.876734891249005,0,1.07009779391997
"130",2.24780879162829,1,-1.24939785613524
"131",3.2078926856119,1,1.37316192363659
"132",-0.231022890947769,0,0.452060231270182
"133",0.814159044757721,1,-0.226413027916545
"134",1.02847138765095,0,1.13579117638017
"135",6.42293670705286,1,-2.59933694276767
"136",-2.32208255834207,0,-0.695679854374308
"137",0.0608620798347372,1,-0.524972048599391
"138",2.29420208668172,1,-1.43298261246036
"139",6.27002344028331,0,-0.19629796317627
"140",5.13651412014563,1,-0.197364254957894
"141",3.87100487251501,0,0.437270478870032
"142",-1.67216550651507,1,0.240184207897084
"143",6.52881984596222,1,1.73482830929463
"144",4.58121964285047,0,1.00783881682302
"145",1.47600114044219,1,-0.840800668709524
"146",1.02785276637877,0,-0.21778788100425
"147",5.75662704428395,1,-0.806885121626
"148",3.36492257867909,0,-0.425109014339234
"149",0.935548051743338,0,1.0643613122313
"150",2.71241395414244,0,-0.0955247240130253
"151",-0.219661416303536,0,-0.360679543450648
"152",-2.71889430240601,0,2.55388893623261
"153",2.82212573388348,0,0.874702052251963
"154",2.11296460227139,1,-0.399647291251838
"155",-1.59845013414372,1,1.28151944332537
"156",3.88006904057884,1,0.143696016998603
"157",0.0682094458372973,0,-0.184071994723993
"158",6.10207164928702,1,0.773536282322772
"159",0.310874379500451,1,1.20899594591358
"160",4.29901342983057,0,-1.44396465035388
"161",-1.45890909069151,1,1.70456572214009
"162",6.52018471145032,0,0.15109266539671
"163",4.49651979646,1,-0.386336151872401
"164",6.93510155449563,1,1.7006355561331
"165",-0.483278054195479,1,-0.447619380446986
"166",1.8603143374408,0,-0.802619055896987
"167",2.45129894192533,0,0.478169840979282
"168",5.02100321825649,1,-1.72679435664261
"169",4.06478848849134,1,0.794543822460154
"170",4.3809709303429,0,-1.09859809078815
"171",0.442273710392298,1,-0.112688080607981
"172",1.80823039777785,0,-0.123328898054481
"173",6.47504303206843,0,0.383079065132386
"174",0.95650382469062,0,1.43728026527007
"175",0.724052105076595,1,-0.827945773239289
"176",-1.10455597399126,0,-0.921464612800446
"177",-2.89561479298753,1,1.2756864802487
"178",4.15260695514668,0,-0.609020452807249
"179",2.52015013510451,0,0.567700692690902
"180",3.36328725762474,0,-0.067568694304901
"181",5.84671729907781,1,0.263102442684083
"182",4.75983479594708,0,-1.11875527774829
"183",3.10879239239603,1,-0.233364331361559
"184",-0.967655705551338,0,0.284440714036123
"185",-0.0940529613791545,0,0.550787303956081
"186",10.1682106558852,0,-1.99500421719143
"187",-1.19065124547817,1,0.0213886685178036
"188",6.6466884656735,0,-1.24065815309567
"189",2.57982283418326,0,-0.367147761687679
"190",7.0459221884954,0,-0.315910150212913
"191",1.368301593519,1,0.0125384445340454
"192",3.02507372330292,0,0.261414637623131
"193",1.57623512313501,1,-0.630428322706479
"194",4.60236318143416,0,-1.48922424233977
"195",5.52802241016659,1,-0.92030457967094
"196",3.85898951268922,0,0.418211735314202
"197",2.44392301439127,0,1.11720297369007
"198",5.00616849471655,0,-0.256624352100245
"199",0.428839660993101,1,-0.723933593884715
"200",6.28618898145622,1,0.132992539544599
"201",2.18692025096177,1,0.4559764429416
"202",6.90237650054025,0,-1.14668754607853
"203",2.84693771400577,1,-0.638927251451446
"204",3.86070319350612,1,0.142464327021358
"205",7.5261907901413,1,-1.35220413498374
"206",4.19667592909489,0,-0.82745605425476
"207",2.40564131813525,1,0.0394853514431875
"208",0.721852062285549,1,0.273559479762066
"209",2.32006091054676,1,-0.260044049627887
"210",5.38515507450605,1,-1.01050163569716
"211",3.0185280043756,0,0.464349572921419
"212",0.183849656163809,1,-1.17287054746544
"213",1.01596383653451,1,-0.948163023909868
"214",2.16820128352026,1,1.63144879969177
"215",2.73728734903752,1,-0.906406229844614
"216",1.87828709359872,1,1.35125871217277
"217",-3.13836822228902,0,1.1738649999978
"218",-0.665459821115077,1,-1.40851377907029
"219",3.68596968765723,0,0.247462193753935
"220",5.67395007041795,0,-1.30742609484626
"221",0.193291680620737,1,0.0789412067447078
"222",1.99790310526074,0,0.461255221194744
"223",-1.18453253355629,1,0.785763240951777
"224",8.82399287814059,1,0.00996303283412528
"225",2.94406365271617,1,-0.80030554124578
"226",6.71491500768433,1,0.658311700916585
"227",-3.35358393186863,0,0.392627959896708
"228",2.25491841295109,0,-0.229549159660879
"229",-0.436607446340678,0,1.5606551745872
"230",1.62810378065915,0,-0.768765162724959
"231",-3.12469454536384,0,1.74751694921479
"232",1.68048013733798,0,-0.579797141874287
"233",1.76626428502852,1,0.838998610833142
"234",0.206775673032977,0,0.939737555306029
"235",6.35555243303713,1,-1.39306727272946
"236",2.45099947392721,1,-0.42524768828983
"237",4.84602551977894,0,-0.527556921038192
"238",4.67389565112726,1,-1.45124203435056
"239",3.59422566618268,1,0.259286789117406
"240",2.72893044102076,1,0.357873411735537
"241",1.85258151815428,1,-0.436711867293694
"242",-0.322580002649959,1,1.99061122188366
"243",1.64853473189906,1,-2.36134230267247
"244",2.08258820262506,0,0.34307584934449
"245",1.33041497996399,1,1.77752147217907
"246",5.69356626941498,1,-1.11217090890948
"247",0.947544833975917,1,-0.315248953683184
"248",6.11420329204759,0,-1.94044652751608
"249",2.6615419034226,1,0.0661768540935441
"250",5.49948572844782,1,1.07468053364999
"251",1.09031878766828,0,0.433425561133628
"252",2.41504512461493,1,1.75300440187819
"253",1.04464224473912,0,-0.153075922116139
"254",1.13594159056852,1,-1.08204608049806
"255",0.641074518439005,0,-0.616556844438073
"256",4.65084578260778,1,0.197640506896992
"257",1.9050543371565,1,0.249302479701979
"258",2.31813077712766,0,-0.657164791329973
"259",5.32920117329688,1,-0.654614637090659
"260",1.17856524595755,0,1.54066724314197
"261",9.13627493546919,0,-2.11782334576927
"262",3.66142444046586,0,1.21327533137273
"263",2.27656543571305,1,1.18934551194889
"264",4.11652974764217,1,1.28963526247471
"265",4.92713617481695,0,0.71385540655746
"266",5.56911337313125,1,-2.17741893773096
"267",3.52692182561584,1,-0.708704134104791
"268",0.493807459730484,0,-0.969202170251174
"269",5.96940384880395,1,-0.560387015966835
"270",3.35978920314407,1,1.78078249546523
"271",0.895221902595249,0,-0.463928504918585
"272",6.16296174399779,1,-1.70519866335842
"273",1.59573443338671,0,0.913893796119729
"274",5.43336450948295,1,-2.23920795393811
"275",-0.117193231055934,0,-0.833030341875934
"276",9.96133177198195,1,-0.711704149344051
"277",0.465418866561335,0,-0.241475805877154
"278",5.0872725865459,1,-0.0589509940147377
"279",-0.609805353236093,0,1.88145506970603
"280",2.98695147542358,0,-1.691607803715
"281",8.63126331677143,1,-1.45637574521976
"282",4.09165321662966,0,1.00702763405658
"283",-2.4423710838333,1,1.25866825478598
"284",0.155756470246165,1,0.271908131300009
"285",2.46097390093583,1,-0.632830110574483
"286",5.89353092559372,0,0.363236134377622
"287",4.33640412208164,1,-1.01092719068096
"288",4.11669241558834,0,0.709293300302977
"289",0.929906736183657,1,0.265092917417926
"290",5.3820956372596,0,0.964131471445268
"291",6.92850897792443,1,-0.65284910402504
"292",5.4945215180788,0,-0.946919981733389
"293",1.11702775249404,0,-0.302566767056216
"294",3.15426777345097,1,-0.0921837114977496
"295",2.84128579442188,1,0.0366619661083063
"296",0.265963987500279,0,0.855724019481277
"297",4.44479655624834,0,-0.306199790458985
"298",4.35850059813105,1,-1.01184860858502
"299",2.19227008958915,0,0.331970315984674
"300",3.32125186178471,1,-1.14908014801026
"301",0.961434745541955,0,0.68661292210371
"302",-1.69550596135333,1,1.01641719317399
"303",6.14226642890098,1,-1.1684036640345
"304",2.24661691208228,0,0.130488016584475
"305",6.16167370496368,1,0.499820809395782
"306",2.41591184081102,0,0.836004098469353
"307",5.06680363557733,1,0.882092422500492
"308",2.79019840030819,0,-0.923788679428656
"309",0.283245823942953,0,0.362713947128329
"310",3.01234262898215,0,-0.986376212035772
"311",1.67605425571454,1,-0.28902381655429
"312",-0.967730955377856,1,1.7169847134227
"313",-1.39835652739573,0,-0.604825003087867
"314",-3.27998555300182,1,-0.887997588658485
"315",2.59849873366243,0,2.18976117970296
"316",-0.341822373665639,0,0.616147891844099
"317",6.91735557124175,1,-0.0708852582792993
"318",2.55022655756012,0,0.187712877292678
"319",3.75674902409237,0,-0.279178877778102
"320",0.0911247907372088,1,0.801337055996635
"321",0.184236915749735,1,-0.184017676992305
"322",2.98164121441418,1,-0.500316578136691
"323",2.21830034720184,1,-0.23292582389223
"324",2.40194606994088,0,1.1301978916945
"325",0.983889663665971,0,-0.411551252208683
"326",3.190998457808,1,1.44958851179276
"327",3.89746043380075,0,-0.615619484555277
"328",0.0490376022042422,1,-0.360117129979004
"329",1.22945303664603,0,-1.39692938743283
"330",0.352684734144726,0,-0.301968788898116
"331",-2.67298230117321,1,-1.02357920223666
"332",-1.71057479341327,1,1.49001868986813
"333",-3.5055572240653,1,1.45114327508297
"334",5.97214882620905,1,-1.1120254040044
"335",-0.778268692064366,0,-2.15400433360239
"336",4.32335967361386,0,0.594907350364427
"337",0.658626081102854,0,0.125912331719811
"338",1.22179260650995,0,-1.04532992124791
"339",2.89906829800977,1,0.703605861490044
"340",1.665097523227,0,1.15832719373028
"341",1.33264588686071,1,-0.991926505174509
"342",2.3496498549124,0,-0.636717166496151
"343",2.26898393230912,1,0.581674060534104
"344",-0.815231309318148,0,0.498512357147702
"345",1.57616245768833,1,-1.29186074563865
"346",-0.376107711999453,1,1.75402931537019
"347",4.74342175119268,1,-1.98371189947407
"348",5.3057772212263,0,-1.05337028933646
"349",2.52693206845297,1,0.366732547639507
"350",-1.04371479913586,0,-0.589422116915334
"351",-3.07878826394726,0,1.01971837452565
"352",2.79521438420764,1,-1.28813905216124
"353",2.46994843993281,0,0.79648800813793
"354",4.80105439745017,1,0.066149444379854
"355",-2.71851094283145,1,-0.364504235578304
"356",0.60841082250732,0,-0.0119134967810546
"357",1.07604950835676,0,-0.719727748530521
"358",3.39239927182749,1,1.34593611813331
"359",4.25596714563343,1,-0.398459506049613
"360",5.37609997610352,1,0.464172458742531
"361",4.02202370418402,0,-1.58764038608657
"362",-1.37922480783099,1,0.554777065573701
"363",4.29928825327864,1,0.161092232170948
"364",2.91562850979956,1,-0.0866463198448898
"365",4.09586557923779,0,-0.757580101048538
"366",2.33518479347566,0,-0.938208597759285
"367",1.02215977909498,1,0.693590238440958
"368",-2.13453629793812,0,0.0149841595519022
"369",-1.62148033674051,1,1.80677775562099
"370",1.63520551784607,1,-0.791618925510574
"371",1.25673052822971,1,1.34605917852609
"372",5.61720272261112,0,0.289152891152088
"373",-1.5648945375125,1,0.895315131797759
"374",4.89016770072101,1,-1.51946661760091
"375",4.15347194930028,1,0.447917424113663
"376",3.4261251876453,0,-1.05087532167105
"377",2.91582653343768,0,0.231461814922542
"378",3.01388747407247,1,0.36661618121938
"379",1.68076048118541,1,0.0581794158527
"380",2.90198697647711,1,0.745690250570838
"381",6.20965545536647,0,-0.321905107519683
"382",-0.977442277878627,0,0.532372013352732
"383",2.33768833878838,0,0.789830270486658
"384",2.6432317274708,0,0.72290309319496
"385",0.0380114267655358,1,1.17046828827319
"386",-3.50313213774483,0,2.02793072947011
"387",-1.77617877136149,1,-0.557478394333839
"388",3.28782193837299,0,-0.732282305655734
"389",-1.87709210858691,1,0.480262118989627
"390",-1.05132430328016,0,0.872305792084423
"391",6.99368040588485,0,-0.989503338553552
"392",1.05740285151649,1,0.335795907100563
"393",1.52887292676403,0,0.598070984350324
"394",2.30329081741399,1,1.674561175956
"395",0.5488491700545,1,0.461297478265204
"396",-0.477908994442731,0,-0.0821371126073349
"397",1.003804081941,0,-1.59182820527312
"398",1.48248662999382,0,-0.843280799616508
"399",-2.20812482431578,0,0.25376207485783
"400",2.18383153867598,1,0.138178447430818
"401",5.84890613827727,0,-0.407648834689907
"402",-0.536967316974021,1,-0.977331577887755
"403",1.46056907840741,1,1.22401890992651
"404",4.07047412337323,0,-0.52325074643512
"405",1.29221958911637,0,-1.1763793300816
"406",1.96029152438131,0,-0.736417272514747
"407",-1.44866860565915,1,0.410979263089772
"408",1.4832201573433,1,-0.208284950732986
"409",0.226398855912669,1,-0.333544956905713
"410",3.93163755435745,0,-0.0103976379422297
"411",3.065923473277,0,-0.313326945761817
"412",-0.263188134165192,0,-1.55023592049618
"413",1.9005088253256,1,1.26228402064324
"414",1.61640709945466,0,0.531112825266533
"415",-2.25224258479073,0,-0.508363665664982
"416",-0.250574564074951,1,0.986317751271638
"417",5.62307501972716,1,-0.458063646708185
"418",1.64038629091743,0,-0.436006681467013
"419",5.44945672149794,0,-0.28156847115362
"420",2.3624891129928,1,0.913795074596235
"421",3.28875831580585,0,-0.516905798166138
"422",3.37902843922673,0,1.25021904335709
"423",0.566872388268684,0,0.42519319955987
"424",0.684995007602349,0,-0.410191687172338
"425",0.97560742769666,1,-0.0186186180378636
"426",-0.116494107279763,0,0.658877918387673
"427",2.93953153635798,0,1.44562812320216
"428",-1.78125827648169,0,1.05011659597285
"429",4.61799271984963,1,-0.491743132289002
"430",2.72357153099886,1,0.0407242420380449
"431",-0.231940612491542,1,0.833149864921949
"432",-0.947514431402083,1,2.05086285124591
"433",5.68557807400669,1,0.107636282114122
"434",4.67497131616319,0,-0.713484299430493
"435",1.46171365598169,0,-2.16518836218527
"436",3.11407585421193,0,-0.907123352366133
"437",3.90590052725548,1,-0.932327085236645
"438",-2.68446201106639,0,1.61134528708641
"439",4.91904269351465,0,-1.73074963227842
"440",5.68431489611726,1,0.68289453810752
"441",2.47202928895544,1,-0.220628459512931
"442",4.90779051920281,1,0.753799189881361
"443",2.3470217213712,1,-0.688570841143054
"444",4.43803627077004,1,2.27348106469271
"445",2.83473063457689,0,0.970725055785064
"446",5.47318088586234,1,-1.86227242166903
"447",3.12130743914021,1,0.68612300212501
"448",4.92033148691395,1,-2.38584031655418
"449",2.50237253922653,1,-1.56220173604188
"450",3.4186017009441,0,-2.03796382908488
"451",-0.642818741549092,0,-1.00946893596134
"452",9.19289519169163,1,-0.953763955734388
"453",2.0663714576311,0,-1.07180168013078
"454",0.0240686701397297,0,0.0408964886164814
"455",0.628765206582188,0,0.466888772880593
"456",3.33893292677938,1,-2.96665206915306
"457",2.68928361288703,1,-0.309560596584003
"458",4.49886305462527,0,0.163401578422696
"459",2.44181201288054,0,1.31413712974843
"460",3.87619948023695,0,0.383647076766275
"461",1.80406027306881,0,-0.0939806382780432
"462",0.624350304779812,1,-0.659186963401075
"463",-0.433578930641729,0,-0.328385884555006
"464",1.82910916964323,0,1.52550001821909
"465",3.74663857051233,0,1.09981486476313
"466",6.65137730977416,1,-0.993356483121487
"467",1.42888673071431,1,0.253701541002879
"468",5.67457489131293,1,0.231036930319127
"469",0.549655501092882,1,1.55557809273729
"470",3.18403397688229,0,-1.06379238815925
"471",0.344143928286903,1,-2.33763570094354
"472",5.31013574171042,0,-0.988355666544899
"473",4.27794499937888,1,-0.691879012099061
"474",2.66320899427501,1,1.04590607033597
"475",3.73111302230048,1,0.720456195880828
"476",1.32716911313414,0,0.508436253132896
"477",-2.84685999464474,1,-2.54970389586941
"478",3.53955701971566,0,-0.625790693451083
"479",1.16749528080096,0,0.654047517389404
"480",4.81621918121608,0,-0.275809974307508
"481",2.47695806159255,1,-1.88439610992686
"482",-1.56239453623128,1,-0.541622748387452
"483",-1.51443847065531,0,-0.426294977043721
"484",-2.14044012199389,0,-1.05380617486087
"485",-1.75797930044812,0,-0.340509660935187
"486",2.52440290888537,1,1.05033378054856
"487",-2.48017542770518,0,1.27053151674478
"488",-0.673142459402867,0,-1.2485642937252
"489",4.21025825346448,1,0.301348194933329
"490",3.85040968727068,0,-0.0612026472248253
"491",6.91701433438356,1,-1.69076672712687
"492",0.439212765487916,0,0.183984501262221
"493",2.52805972323158,1,0.471025896376523
"494",1.78883326609518,1,-0.771705188713255
"495",6.70915398679734,1,0.84468998890982
"496",-0.297893623045506,1,1.01330498891067
"497",0.110984631625511,0,-0.205374923252789
"498",-2.26683178777168,0,-1.79961406922811
"499",3.38482476814238,0,-0.376543475003687
"500",-2.16213577611438,0,-0.164823240557852
"501",4.32196429585924,1,-0.612814309899742
"502",1.72089209424772,1,-0.304382115920515
"503",3.16664363220884,0,-0.971282246754488
"504",-0.490712142356054,1,-0.466646849822154
"505",7.58694665428823,0,0.690276118209279
"506",4.07804565380485,0,-0.0888413893103696
"507",1.17490499022653,0,0.137389530287139
"508",3.64615770824592,1,1.15624595221464
"509",3.03705383587608,1,-1.74877921981909
"510",-0.473028170254796,0,1.08816682040581
"511",7.48083083322286,1,-0.402767767440814
"512",0.278888745146632,1,-1.23532683196963
"513",-1.28351565852534,1,0.73181663732427
"514",1.3097678795309,1,0.578676299914617
"515",-5.36297817391246,0,1.26892917387764
"516",6.97491191923402,0,0.222029579419596
"517",5.27286471142019,1,-1.34914053203516
"518",2.37407263719644,0,-1.03810063213543
"519",2.37379372663009,1,1.25554371997521
"520",-0.465846590346181,0,0.279000552609831
"521",2.12875114465411,1,-0.896537005765775
"522",1.9868651621685,0,0.723287012022448
"523",-0.686351530355444,0,0.727160313664725
"524",6.1454463272592,1,-1.77676616293492
"525",-0.560221215301083,0,-1.40460815871444
"526",6.65791865129559,1,-0.81740391119983
"527",2.64580745739482,0,-0.031999501104247
"528",2.86252027627864,0,0.667108598133281
"529",3.68723097625378,0,1.1957922581478
"530",5.86407855069183,1,1.66023441982025
"531",3.07200891123075,0,0.588565026153942
"532",5.1831827563933,0,-1.25974116321325
"533",5.85434897389333,1,1.24629914202047
"534",4.25660886667975,1,0.363873533298738
"535",0.673672437859518,0,0.836074536957513
"536",4.25859809676528,0,-0.0453019891699856
"537",-1.00934016590646,0,1.98692896650382
"538",3.16885957383558,1,0.326272898819993
"539",0.0438987326311746,0,1.48246120851677
"540",1.83966677165162,0,-0.444358224832005
"541",1.717762558549,0,-0.190484493130033
"542",4.43374384737108,0,-0.283280664171412
"543",0.877447467406432,1,-2.65591885559986
"544",1.61482242621285,1,0.0210746016086545
"545",2.95620878383008,0,0.549217068805819
"546",0.454070741054554,1,1.6705417420567
"547",0.165397872924424,1,1.03562421116927
"548",6.00139074178789,1,-1.05761924293822
"549",1.8356015052607,0,0.317686479291048
"550",-0.971730187467112,1,1.02322382486519
"551",2.56402226062558,1,-0.416229910835795
"552",3.96944687407242,1,0.277441695372361
"553",5.85672707474934,1,-0.369534329268039
"554",5.51235401295067,1,1.58658621907693
"555",3.04032091413287,0,-0.570769664841168
"556",3.29543690300809,1,2.08395717629957
"557",6.61403651501641,0,-1.06709800072707
"558",2.04544385261896,1,-0.691304333072196
"559",-0.834619670265221,0,1.32460519639588
"560",3.05076656712532,1,0.302349249069809
"561",0.356073299032402,0,-1.26129223098739
"562",5.62723260666274,0,-0.102304677369899
"563",3.29068544616949,0,0.0254392221174711
"564",1.84855625500941,0,1.60345131346068
"565",-3.04027598946457,0,-0.513051813570051
"566",5.59786407150627,1,0.279242499603388
"567",3.83867250111475,0,-1.54276304869615
"568",0.758386677294663,1,0.409280489666758
"569",2.10530436503619,0,2.01702486001691
"570",4.40978227701716,1,-2.37439241115316
"571",2.04930766144363,1,0.272768212587993
"572",-1.21866502893376,0,1.0087222901693
"573",0.73582641838335,0,0.688363933733071
"574",1.61780470413877,0,0.947893719004883
"575",2.54993115084492,0,1.36593800806782
"576",3.59492252498614,0,-2.15354533769551
"577",-1.59834698471292,1,0.904512177901027
"578",0.448495796782381,0,-0.715171171539441
"579",3.06480641465696,0,-0.9288680590416
"580",4.07197086464146,0,-0.18621903051533
"581",3.72425635190035,1,-1.26558815470171
"582",3.05792627570695,0,-1.64959835101255
"583",2.28207193829144,1,0.41442712478476
"584",5.05567775683956,0,-1.61941819330584
"585",5.64974373404897,0,-0.832284528397107
"586",6.8463333408399,0,0.658078616579771
"587",4.37489338849462,0,-1.35381227629859
"588",-1.8951026966714,0,-0.70803354874318
"589",2.21026387942423,0,-0.550455840983819
"590",5.29405090516956,1,-0.636374587728648
"591",-0.0384422319128697,0,-0.164257218073786
"592",2.89313038410701,0,-0.137300488928767
"593",4.31773955173206,0,-0.427453822728364
"594",-2.18380642758557,1,0.075654759254732
"595",1.94579439053828,1,-0.916478780542778
"596",0.751811314169351,1,0.472197626921468
"597",-1.32367140155781,0,-1.18610167363231
"598",-3.47423098013691,0,-1.10096883405655
"599",4.93986449762938,0,-1.48039341698982
"600",4.32190237702681,1,2.13698498335557
"601",-3.14738472139264,0,0.227028885931142
"602",1.71364250245599,1,2.61524781697691
"603",5.00846115584902,1,-0.898095996460827
"604",0.0824067609513459,0,0.748409473143262
"605",-1.0181534708337,0,0.485366199890224
"606",1.0879506070688,0,-1.67145349032719
"607",3.16568273371545,0,-0.34014732971322
"608",3.98149532996744,0,1.00285367605653
"609",3.92311291897234,0,-0.175906793231006
"610",4.11321154399833,0,0.431653144103626
"611",4.10210818502096,1,1.20343835229232
"612",1.87825629840347,1,-0.859449808857659
"613",3.65499840131199,0,1.53043029319101
"614",3.57638920041533,0,-0.809175798922696
"615",1.96317497907565,1,-0.558847741109895
"616",-1.04533670536383,1,0.377382735861198
"617",2.56587549478013,1,-0.649466606312793
"618",1.86387390212018,0,0.671423344672927
"619",-0.376895847169218,1,0.963043060536187
"620",0.755865293173468,1,1.61898785803629
"621",4.26958050689681,0,2.7378333960336
"622",3.64339313371764,0,1.06328972849366
"623",0.732748685903929,1,1.31360055786751
"624",1.16361928362594,0,0.059479504933655
"625",1.57092430405028,1,-1.16963978791601
"626",3.56956639532751,0,1.25462436690651
"627",2.91872139087327,0,0.446655226938913
"628",3.61196646747503,1,0.0291595186796981
"629",1.82626323281007,0,-0.486278385028987
"630",0.833543013285879,1,-0.461893605465182
"631",1.93394168855742,1,-1.40893741124718
"632",10.2125805269232,1,-2.05296407564509
"633",3.58176106213809,1,-0.850615502704441
"634",4.41319701239578,1,-0.787027713921074
"635",2.09363322587081,0,-0.00231030693260328
"636",3.57013107830156,0,0.649143332182947
"637",3.45348290625488,0,-0.448210240979578
"638",3.3234433268677,0,-0.698593257758166
"639",0.277981779634621,1,0.190913600501805
"640",1.80120981419638,1,0.308431039940728
"641",2.17628410653782,0,0.322701196027052
"642",2.81586418326523,0,-0.592299314392562
"643",0.360967016825628,0,0.24739499067327
